name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:28.408, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:29.489, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:30.585, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:31.685, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:32.779, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:33.808, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:34.900, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:36.016, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:37.087, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:38.205, 21 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:39.294, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:40.379, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:41.490, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:42.521, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:43.674, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:44.710, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:45.787, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:46.822, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:47.898, 23 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:48.989, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:50.076, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:51.110, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:52.188, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:53.292, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:54.328, 0 %, 146.37 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:55.412, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:56.507, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:57.601, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:58.702, 12 %, 175.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:09:59.809, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:00.904, 0 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:01.984, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:03.025, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:04.118, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:05.210, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:06.313, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:07.398, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:08.482, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:09.522, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:10.616, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:11.694, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:12.800, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:13.825, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:14.915, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:16.009, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:17.106, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:18.194, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:19.296, 31 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:20.377, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:21.481, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:22.577, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:23.673, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:24.771, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:25.889, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:26.924, 1 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:27.989, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:29.071, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:30.117, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:31.204, 31 %, 58.67 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:32.238, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:33.327, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:34.416, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:35.574, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:36.691, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:37.713, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:38.778, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:39.820, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:40.900, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:41.983, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:43.078, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:44.118, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:45.209, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:46.278, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:47.308, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:48.409, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:49.501, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:50.581, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:51.605, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:52.671, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:53.711, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:54.802, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:55.871, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:56.925, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:58.016, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:10:59.115, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:00.211, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:01.407, 8 %, 176.55 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:02.572, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:03.624, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:04.703, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:05.776, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:06.825, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:07.904, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:09.001, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:10.080, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:11.105, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:12.200, 31 %, 59.60 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:13.310, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:14.409, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:15.503, 10 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:16.699, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:17.981, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:19.035, 8 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:20.104, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:21.128, 31 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:22.188, 31 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:23.228, 7 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:24.294, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:25.325, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:26.381, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:27.408, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:28.435, 0 %, 147.51 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:29.481, 30 %, 58.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:30.513, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:31.571, 8 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:32.618, 20 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:33.688, 0 %, 58.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:34.713, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:35.784, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:36.809, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:37.877, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:38.909, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:39.986, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:41.015, 14 %, 171.58 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:42.079, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:43.109, 9 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:44.132, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:45.192, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:46.222, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:47.283, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:48.310, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:49.377, 4 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:50.402, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:51.472, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:52.496, 0 %, 71.54 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:53.523, 0 %, 71.82 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:54.600, 0 %, 59.00 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:55.634, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:56.696, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:57.725, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:58.798, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:11:59.826, 0 %, 177.15 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:00.882, 17 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:01.911, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:03.002, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:04.022, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:05.107, 31 %, 58.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:06.177, 15 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:07.201, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:08.225, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:09.283, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:10.308, 31 %, 161.32 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:12:11.377, 30 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
