timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:58:41 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:41 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:58:41 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:58:41 UTC 202, 5, 72 %, 264 W, 512 MiB
Wed Oct 19 15:58:41 UTC 202, 1, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:58:46 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:58:46 UTC 202, 5, 84 %, 266 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:58:50 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 5, 83 %, 303 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:58:50 UTC 202, 6, 16 %, 107 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:58:53 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 5, 72 %, 241 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:53 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:58:57 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 5, 74 %, 289 W, 512 MiB
Wed Oct 19 15:58:57 UTC 202, 1, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:00 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:00 UTC 202, 5, 84 %, 295 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:04 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 5, 82 %, 304 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:04 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:07 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 5, 79 %, 296 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:07 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:11 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 5, 54 %, 261 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:11 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:14 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 5, 79 %, 307 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:14 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:18 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 5, 85 %, 303 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:18 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:21 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 5, 82 %, 209 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:21 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:24 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 5, 83 %, 292 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:24 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:27 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 5, 53 %, 305 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:27 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:32 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 5, 79 %, 300 W, 512 MiB
Wed Oct 19 15:59:32 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:35 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 5, 69 %, 285 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:35 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:40 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:40 UTC 202, 5, 65 %, 280 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:43 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 5, 76 %, 268 W, 512 MiB
Wed Oct 19 15:59:43 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:46 UTC 202, 5, 82 %, 302 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 4, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 1, 15 %, 103 W, 32255 MiB
Wed Oct 19 15:59:46 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:49 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 5, 53 %, 258 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:49 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:53 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 5, 70 %, 294 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:59:53 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:59:56 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 5, 84 %, 264 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:59:56 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:00 UTC 202, 5, 55 %, 205 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 1, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 0, 14 %, 100 W, 32255 MiB
Wed Oct 19 16:00:00 UTC 202, 4, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:04 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 5, 70 %, 274 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:04 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:08 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:08 UTC 202, 5, 78 %, 212 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:11 UTC 202, 5, 83 %, 305 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 4, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:11 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:16 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 5, 84 %, 294 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:16 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:19 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 5, 78 %, 210 W, 512 MiB
Wed Oct 19 16:00:19 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:22 UTC 202, 5, 75 %, 277 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 4, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 16:00:22 UTC 202, 1, 15 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:26 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 5, 63 %, 269 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:26 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:29 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 5, 83 %, 265 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:29 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:33 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:33 UTC 202, 5, 70 %, 298 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:38 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 5, 71 %, 276 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:38 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:41 UTC 202, 5, 84 %, 304 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 2, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 1, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 4, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:41 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:44 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:44 UTC 202, 5, 69 %, 208 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:48 UTC 202, 5, 72 %, 258 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 4, 15 %, 103 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 16:00:48 UTC 202, 1, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:52 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 5, 50 %, 209 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:52 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:54 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 16:00:54 UTC 202, 5, 73 %, 306 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:00:58 UTC 202, 5, 77 %, 260 W, 32255 MiB
Wed Oct 19 16:00:58 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 16:00:58 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 16:00:58 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 16:00:58 UTC 202, 3, 13 %, 99 W, 32255 MiB
